fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file
2024-12-15,UFC Fight Night: Covington vs. Buckley,Josefine Knutsson,Piera Rodriguez,espn_source,-300,240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Mackenzie Dern,Amanda Ribas,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Santiago Ponzinibbio,Carlston Harris,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Cesar Almeida,Abdul Razak Alhassan,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Chris Curtis,Roman Kopylov,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Christian Rodriguez,Austin Bashi,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Punahele Soriano,Uros Medic,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Jose Johnson,Felipe Bunes,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Marco Tulio,Ihor Potieria,espn_source,-600,400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Thiago Moises,Trey Ogden,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Preston Parsons,Jacobe Smith,espn_source,450,-725,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Ernesta Kareckaite,Nicolle Caliari,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Magomed Gadzhiyasulov,Bruno Lopes,espn_source,-280,230,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Fatima Kline,Viktoriia Dudakova,espn_source,-850,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Nurullo Aliev,Joe Solecki,espn_source,-850,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Islam Makhachev,Renato Moicano,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Merab Dvalishvili,Umar Nurmagomedov,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Jiří Procházka,Jamahal Hill,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Jailton Almeida,Serghei Spivac,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Kevin Holland,Reinier de Ridder,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Payton Talbott,Raoni Barcelos,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Zachary Reese,Azamat Bekoev,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Bogdan Guskov,Billy Elekana,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Grant Dawson,Diego Ferreira,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Karol Rosa,Ailin Perez,espn_source,-250,205,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Rinya Nakamura,Muin Gafurov,espn_source,-850,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Ricky Turcios,Bernardo Sopaj,espn_source,235,-290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-01-18,UFC 311: Makhachev vs. Moicano,Tagir Ulanbekov,Clayton Carpenter,espn_source,-380,280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Israel Adesanya,Nassourdine Imavov,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Shara Magomedov,Michael Page,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Sergei Pavlovich,Jairzinho Rozenstruik,espn_source,-300,240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Said Nurmagomedov,Vinicius Oliveira,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Farés Ziam,Mike Davis,espn_source,120,-140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Muhammad Naimov,Kaan Ofli,espn_source,-360,270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Shamil Gaziev,Thomas Petersen,espn_source,-360,270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Terrance McKinney,Damir Hadzovic,espn_source,-725,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Jasmine Jasudavicius,Mayra Bueno Silva,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Bogdan Grad,Lucas Alexander,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-01,UFC Fight Night: Adesanya vs. Imavov,Hamdy Abdelwahab,Jamal Pogues,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Dricus Du Plessis,Sean Strickland,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Zhang Weili,Tatiana Suarez,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Justin Tafa,Tallison Teixeira,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Jimmy Crute,Rodolfo Bellato,espn_source,120,-140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Jake Matthews,Francisco Prado,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Jack Jenkins,Gabriel Santos,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Tom Nolan,Viacheslav Borshchev,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Wang Cong,Bruna Brasil,espn_source,-300,240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Colby Thicknesse,Aleksandre Topuria,espn_source,275,-370,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Rongzhu,Kody Steele,espn_source,270,-360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Jonathan Micallef,Kevin Jousset,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-08,UFC 312: Du Plessis vs. Strickland 2,Quillan Salkilld,Anshul Jubli,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Jared Cannonier,Gregory Rodrigues,espn_source,200,-245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Calvin Kattar,Youssef Zalal,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Edmen Shahbazyan,Dylan Budka,espn_source,-600,400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Ismael Bonfim,Nazim Sadykhov,espn_source,-240,195,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Rodolfo Vieira,Andre Petroski,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Connor Matthews,Jose Miguel Delgado,espn_source,425,-650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Rafael Estevam,Jesus Aguilar,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Gabriel Bonfim,Khaos Williams,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Vince Morales,Elijah Smith,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Don'Tale Mayes,Valter Walker,espn_source,270,-360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-15,UFC Fight Night: Cannonier vs. Rodrigues,Julia Avila,Jacqueline Cavalcanti,espn_source,550,-950,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Henry Cejudo,Song Yadong,espn_source,200,-245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Brendan Allen,Anthony Hernandez,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Rob Font,Jean Matsumoto,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Jean Silva,Melsik Baghdasaryan,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Alonzo Menifield,Julius Walker,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Ion Cutelaba,Ibo Aslan,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Andre Fili,Melquizael Costa,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Mansur Abdul-Malik,Nick Klein,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Ricky Simon,Javid Basharat,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Nursulton Ruziboev,Eric McConico,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-02-22,UFC Fight Night: Cejudo vs. Song,Modestas Bukauskas,Rafael Cerqueira,espn_source,-300,240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Manel Kape,Asu Almabayev,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Cody Brundage,Julian Marquez,espn_source,-125,105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Nasrat Haqparast,Esteban Ribovics,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Hyder Amil,William Gomis,espn_source,200,-245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Danny Barlow,Sam Patterson,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Austen Lane,Mario Pinto,espn_source,400,-600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Ricardo Ramos,Chepe Mariscal,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Danny Silva,Lucas Almeida,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Andrea Lee,JJ Aldrich,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-01,UFC Fight Night: Kape vs. Almabayev,Charles Johnson,Ramazan Temirov,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Alex Pereira,Magomed Ankalaev,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Justin Gaethje,Rafael Fiziev,espn_source,130,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Jalin Turner,Ignacio Bahamondes,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Amanda Lemos,Iasmin Lucindo,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,King Green,Mauricio Ruffy,espn_source,375,-550,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Joshua Van,Rei Tsuruya,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Brunno Ferreira,Armen Petrosyan,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Alex Morono,Carlos Leal,espn_source,500,-850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Mairon Santos,Francis Marshall,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-08,UFC 313: Pereira vs. Ankalaev,Djorden Santos,Ozzy Diaz,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-15,UFC Fight Night: Vettori vs. Dolidze 2,Marvin Vettori,Roman Dolidze,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-15,UFC Fight Night: Vettori vs. Dolidze 2,Chidi Njokuani,Elizeu Zaleski dos Santos,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-03-15,UFC Fight Night: Vettori vs. Dolidze 2,Alexander Hernandez,Kurt Holobaugh,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
